AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Month|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255123081321300|1|Salinity|surface|2008-01-09|2017-01-31|147|29|38|35|34.8163265306122|2.15819688871421
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255123081321300|2|Salinity|surface|2008-02-01|2017-02-28|142|26|39|35|34.2957746478873|3.07769079040415
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255123081321300|3|Salinity|surface|2008-03-01|2017-03-06|30|31|37|36|34.9333333333333|1.8557149999177
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|1|Salinity|surface|2007-01-01|2022-01-31|414|0.6|38|32|31.4451690821256|4.35895597440928
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|2|Salinity|surface|2007-02-01|2022-02-28|366|0.4|40|33|31.3030054644809|6.13766871408075
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|3|Salinity|surface|2007-03-01|2022-03-31|105|17|36|34|33.1047619047619|3.97812240579119
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|4|Salinity|surface|2022-04-01|2022-04-30|30|36|38|37|36.7666666666667|0.678910553924363
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|5|Salinity|surface|2022-05-01|2022-05-31|31|30|37|35|33.8709677419355|2.04518842626413
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|6|Salinity|surface|2022-06-01|2022-06-30|30|15|34|20|20.8333333333333|4.88546989469324
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|7|Salinity|surface|2022-07-01|2022-07-31|31|6.7|17|13|13.0483870967742|2.57408507600169
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|8|Salinity|surface|2022-08-01|2022-08-31|31|12|17|15|15.0967741935484|1.79545423611366
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255432081303900|9|Salinity|surface|2022-09-01|2022-09-27|22|5.6|15|14|11.9636363636364|3.29321748223244
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|1|Salinity|surface|2008-01-01|2022-01-31|367|8.2|42|36|35.6980926430518|3.57525980746118
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|2|Salinity|surface|2008-02-01|2022-02-28|338|12|42|36|34.7781065088757|5.27531567344529
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|3|Salinity|surface|2008-03-01|2022-03-31|97|26|41|37|36.8556701030928|3.19501464107773
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|4|Salinity|surface|2022-04-01|2022-04-30|30|37|42|40|39.6666666666667|1.37297395141509
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|5|Salinity|surface|2022-05-01|2022-05-31|31|35|42|38|38.0967741935484|2.24135135888564
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|6|Salinity|surface|2022-06-01|2022-06-30|30|22|35|26|26.3|3.29210130987531
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|7|Salinity|surface|2022-07-01|2022-07-31|31|18|24|21|21.1612903225806|1.79065675463033
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|8|Salinity|surface|2022-08-01|2022-08-31|31|19|25|23|22.5161290322581|1.94715121381529
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|9|Salinity|surface|2022-09-01|2022-09-27|25|20|25|23|22.76|1.50775771705315
