AreaID|ManagedAreaName|Month|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
1|Alligator Harbor Aquatic Preserve|1|Dissolved Oxygen|Bottom|Field|71|6|9.9|8.39|8.17661971830986|1.17713325336474|Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 5002
1|Alligator Harbor Aquatic Preserve|2|Dissolved Oxygen|Bottom|Field|189|4.5|12|8.3|8.27058201058201|1.50472842672201|Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 5002
1|Alligator Harbor Aquatic Preserve|3|Dissolved Oxygen|Bottom|Field|161|3.5|9.8|8.1|7.7060248447205|1.5186911632649|Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 557, 5002
1|Alligator Harbor Aquatic Preserve|4|Dissolved Oxygen|Bottom|Field|277|3.9|10.7|7.3|7.36902527075812|1.16041259032891|Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 5002
1|Alligator Harbor Aquatic Preserve|5|Dissolved Oxygen|Bottom|Field|237|2.8|9.9|6.8|6.75367088607595|1.51464364317199|Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 5002
1|Alligator Harbor Aquatic Preserve|6|Dissolved Oxygen|Bottom|Field|420|2.2|16|6|5.92338095238095|1.72961775064882|Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN|557, 5002
1|Alligator Harbor Aquatic Preserve|7|Dissolved Oxygen|Bottom|Field|275|2.1|9.4|6.3|6.21323636363636|1.72569526836484|Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 557, 5002
1|Alligator Harbor Aquatic Preserve|8|Dissolved Oxygen|Bottom|Field|173|3|9.4|6.9|6.87982658959538|1.19944341452097|Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN|557, 5002
1|Alligator Harbor Aquatic Preserve|9|Dissolved Oxygen|Bottom|Field|242|2.74|10.1|6.9|6.72731404958678|1.29501334383652|Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 557, 5002
1|Alligator Harbor Aquatic Preserve|10|Dissolved Oxygen|Bottom|Field|170|3.5|10.7|7.185|7.42364705882353|1.60638433879511|Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 557, 5002
